1467,2022-05-24 12:31:14,3,15.0
1468,2022-05-24 12:31:16,5,15.0
1469,2022-05-24 12:31:19,5,4.0
1470,2022-05-24 12:31:24,3,3.0
1471,2022-05-24 12:32:26,3,13.0
1472,2022-05-24 12:32:43,5,14.0
1473,2022-05-24 12:32:50,3,5.0
1474,2022-05-24 12:33:01,5,2.0
1475,2022-05-24 12:33:20,3,15.0
1476,2022-05-24 12:33:32,3,2.0
1477,2022-05-24 12:33:43,2,14.0
1478,2022-05-24 12:33:46,2,5.0
1479,2022-05-24 12:39:31,2,15.0
1480,2022-05-24 12:39:33,2,4.0
1481,2022-05-24 12:42:04,5,12.0
1482,2022-05-24 12:42:22,5,4.0
1483,2022-05-24 12:43:38,3,12.0
1484,2022-05-24 12:45:40,3,2.0
1485,2022-05-24 12:57:16,2,14.0
1486,2022-05-24 12:57:19,5,14.0
1487,2022-05-24 12:57:35,2,2.0
1488,2022-05-24 12:57:37,5,2.0
1489,2022-05-24 12:59:21,2,12.0
1490,2022-05-24 12:59:32,2,4.0
1491,2022-05-24 13:00:48,2,14.0
1492,2022-05-24 13:00:59,2,2.0
1493,2022-05-24 13:03:07,10,15.0
1494,2022-05-24 13:04:24,2,12.0
1495,2022-05-24 13:04:29,5,12.0
1496,2022-05-24 13:04:42,2,4.0
1497,2022-05-24 13:04:46,5,4.0
1498,2022-05-24 13:05:21,10,15.0
1499,2022-05-24 13:05:23,10,4.0
1500,2022-05-24 13:05:54,10,15.0
1501,2022-05-24 13:05:56,10,4.0
1502,2022-05-24 13:26:36,10,14.0
1503,2022-05-24 13:26:40,10,14.0
1504,2022-05-24 13:26:42,10,4.0
1505,2022-05-24 13:26:49,10,14.0
1506,2022-05-24 13:26:50,10,5.0
1507,2022-05-24 13:26:51,10,5.0
1508,2022-05-24 13:26:57,0,14.0
1509,2022-05-24 13:27:59,0,5.0
1510,2022-05-24 13:28:01,2,14.0
1511,2022-05-24 13:28:04,2,5.0
1512,2022-05-24 13:28:06,5,14.0
1513,2022-05-24 13:28:09,5,5.0
1514,2022-05-24 13:28:10,3,12.0
1515,2022-05-24 13:28:42,3,2.0
1516,2022-05-24 13:32:28,3,12.0
1517,2022-05-24 13:32:36,3,3.0
1518,2022-05-24 13:32:57,5,15.0
1519,2022-05-24 13:32:59,2,15.0
1520,2022-05-24 13:33:00,5,4.0
1521,2022-05-24 13:33:01,2,4.0
1522,2022-05-24 13:33:26,3,13.0
1523,2022-05-24 13:33:59,3,5.0
1524,2022-05-24 13:34:10,3,15.0
1525,2022-05-24 13:34:22,3,5.0
1526,2022-05-24 13:35:28,6,15.0
1527,2022-05-24 13:35:30,6,4.0
1528,2022-05-24 13:36:58,6,14.0
1529,2022-05-24 13:37:06,6,5.0
1530,2022-05-24 13:38:09,5,14.0
1531,2022-05-24 13:38:30,5,2.0
1532,2022-05-24 13:38:39,5,12.0
1533,2022-05-24 13:38:57,5,4.0
1534,2022-05-24 13:39:09,6,15.0
1535,2022-05-24 13:39:25,6,5.0
1536,2022-05-24 13:43:27,10,15.0
1537,2022-05-24 13:43:28,10,15.0
1538,2022-05-24 13:44:02,10,4.0
1539,2022-05-24 13:44:03,10,4.0
1540,2022-05-24 13:46:24,10,14.0
1541,2022-05-24 13:46:28,10,5.0
1542,2022-05-24 13:47:50,10,15.0
1543,2022-05-24 13:47:58,10,4.0
1544,2022-05-24 13:48:33,2,14.0
1545,2022-05-24 13:48:44,2,5.0
1546,2022-05-24 13:51:34,10,14.0
1547,2022-05-24 13:51:50,10,2.0
1548,2022-05-24 13:52:03,10,12.0
1549,2022-05-24 13:52:22,10,4.0
1550,2022-05-24 13:56:17,6,15.0
1551,2022-05-24 13:56:33,6,5.0
1552,2022-05-24 13:59:59,0,14.0
1553,2022-05-24 13:59:60,5,14.0
1554,2022-05-24 14:00:04,0,5.0
1555,2022-05-24 14:00:06,5,5.0
1556,2022-05-24 14:11:45,10,14.0
1557,2022-05-24 14:11:50,10,4.0
1558,2022-05-24 14:13:03,10,14.0
1559,2022-05-24 14:13:13,10,3.0
1560,2022-05-24 14:14:18,10,13.0
1561,2022-05-24 14:14:27,10,5.0
1562,2022-05-24 14:14:30,10,15.0
1563,2022-05-24 14:15:30,10,4.0
1564,2022-05-24 14:15:49,10,14.0
1565,2022-05-24 14:15:53,10,5.0
1566,2022-05-24 14:23:54,1,14.0
1567,2022-05-24 14:24:00,1,5.0
1568,2022-05-24 14:24:09,6,15.0
1569,2022-05-24 14:24:18,6,3.0
1570,2022-05-24 14:25:47,1,15.0
1571,2022-05-24 14:25:49,1,4.0
1572,2022-05-24 14:26:04,6,13.0
1573,2022-05-24 14:26:35,6,4.0
1574,2022-05-24 14:27:59,6,14.0
1575,2022-05-24 14:28:06,6,5.0
1576,2022-05-24 14:32:30,5,15.0
1577,2022-05-24 14:32:36,5,4.0
1578,2022-05-24 14:35:25,5,14.0
1579,2022-05-24 14:35:27,5,4.0
1580,2022-05-24 14:35:32,5,14.0
1581,2022-05-24 14:35:51,5,2.0
1582,2022-05-24 14:49:25,6,15.0
1583,2022-05-24 14:49:27,6,4.0
1584,2022-05-24 14:49:36,6,14.0
1585,2022-05-24 14:49:49,6,3.0
1586,2022-05-24 14:50:43,6,13.0
1587,2022-05-24 14:50:55,6,4.0
1588,2022-05-24 14:52:30,10,15.0
1589,2022-05-24 14:52:35,10,4.0
1590,2022-05-24 15:06:14,10,14.0
1591,2022-05-24 15:06:22,10,5.0
1592,2022-05-24 15:09:25,6,14.0
1593,2022-05-24 15:09:46,6,2.0
1594,2022-05-24 15:10:11,6,12.0
1595,2022-05-24 15:10:34,6,3.0
1596,2022-05-24 15:11:08,6,13.0
1597,2022-05-24 15:11:23,6,5.0
1598,2022-05-24 15:14:16,5,12.0
1599,2022-05-24 15:14:32,5,5.0
1600,2022-05-24 15:19:16,5,15.0
1601,2022-05-24 15:19:35,5,2.0
1602,2022-05-24 15:19:59,5,12.0
1603,2022-05-24 15:20:06,5,3.0
1604,2022-05-24 15:21:25,5,13.0
1605,2022-05-24 15:21:34,5,2.0
1606,2022-05-24 15:23:31,6,15.0
1607,2022-05-24 15:23:41,6,3.0
1608,2022-05-24 15:24:35,6,13.0
1609,2022-05-24 15:24:45,6,4.0
1610,2022-05-24 15:25:13,6,14.0
1611,2022-05-24 15:25:34,6,5.0
1612,2022-05-24 15:26:27,1,14.0
1613,2022-05-24 15:26:41,1,2.0
1614,2022-05-24 15:27:35,1,12.0
1615,2022-05-24 15:27:47,1,4.0
1616,2022-05-24 15:40:56,0,15.0
1617,2022-05-24 15:41:07,5,12.0
1618,2022-05-24 15:41:09,0,5.0
1619,2022-05-24 15:41:33,5,5.0
1620,2022-05-24 15:43:43,5,15.0
1621,2022-05-24 15:43:45,5,4.0
1622,2022-05-24 15:44:12,5,14.0
1623,2022-05-24 15:44:14,5,5.0
1624,2022-05-24 15:44:26,1,14.0
1625,2022-05-24 15:44:33,1,3.0
1626,2022-05-24 15:44:43,1,13.0
1627,2022-05-24 15:44:49,1,4.0
1628,2022-05-24 15:45:03,1,14.0
1629,2022-05-24 15:45:09,1,3.0
1630,2022-05-24 15:45:50,1,13.0
1631,2022-05-24 15:45:59,1,5.0
1632,2022-05-24 15:46:36,1,15.0
1633,2022-05-24 15:46:37,1,4.0
1634,2022-05-24 15:47:18,1,14.0
1635,2022-05-24 15:47:19,1,5.0
1636,2022-05-24 15:47:38,5,15.0
1637,2022-05-24 15:47:55,5,2.0
1638,2022-05-24 15:48:21,1,15.0
1639,2022-05-24 15:48:22,1,4.0
1640,2022-05-24 15:54:52,1,14.0
1641,2022-05-24 15:55:03,1,2.0
1642,2022-05-24 15:55:14,1,12.0
1643,2022-05-24 15:55:25,1,4.0
1644,2022-05-24 15:56:01,1,14.0
1645,2022-05-24 15:56:34,1,5.0
1646,2022-05-24 16:00:00,3,15.0
1647,2022-05-24 16:00:12,3,2.0
1648,2022-05-24 16:01:15,3,12.0
1649,2022-05-24 16:01:28,3,6.0
1650,2022-05-24 16:01:57,3,16.0
1651,2022-05-24 16:02:08,3,2.0
1652,2022-05-24 16:03:29,3,12.0
1653,2022-05-24 16:03:35,3,3.0
1654,2022-05-24 16:03:44,3,13.0
1655,2022-05-24 16:03:51,3,2.0
1656,2022-05-24 16:09:29,3,12.0
1657,2022-05-24 16:09:31,5,12.0
1658,2022-05-24 16:09:55,5,4.0
1659,2022-05-24 16:09:55,3,4.0
1660,2022-05-24 16:12:42,3,14.0
1661,2022-05-24 16:12:55,5,14.0
1662,2022-05-24 16:12:56,3,5.0
1663,2022-05-24 16:13:17,5,5.0
1664,2022-05-24 16:22:33,3,15.0
1665,2022-05-24 16:22:34,5,15.0
1666,2022-05-24 16:22:41,3,3.0
1667,2022-05-24 16:22:48,5,2.0
1668,2022-05-24 16:22:49,3,13.0
1669,2022-05-24 16:22:55,3,2.0
1670,2022-05-24 16:23:34,3,12.0
1671,2022-05-24 16:23:41,3,3.0
1672,2022-05-24 16:23:48,3,13.0
1673,2022-05-24 16:23:58,3,6.0
1674,2022-05-24 16:25:18,3,16.0
1675,2022-05-24 16:25:19,3,3.0
1676,2022-05-24 16:26:25,3,13.0
1677,2022-05-24 16:26:28,3,6.0
1678,2022-05-24 16:26:40,3,16.0
1679,2022-05-24 16:26:48,3,2.0
1680,2022-05-24 16:30:26,0,15.0
1681,2022-05-24 16:30:53,3,12.0
1682,2022-05-24 16:31:18,5,12.0
1683,2022-05-24 16:31:43,5,4.0
1684,2022-05-24 16:31:45,0,4.0
1685,2022-05-24 16:31:49,3,4.0
1686,2022-05-24 16:31:56,3,14.0
1687,2022-05-24 16:31:57,0,14.0
1688,2022-05-24 16:31:59,5,14.0
1689,2022-05-24 16:32:03,5,4.0
1690,2022-05-24 16:32:10,5,14.0
1691,2022-05-24 16:32:15,3,6.0
1692,2022-05-24 16:32:21,3,16.0
1693,2022-05-24 16:32:33,5,4.0
1694,2022-05-24 16:33:15,3,6.0
1695,2022-05-24 16:33:25,5,14.0
1696,2022-05-24 16:33:26,0,5.0
1697,2022-05-24 16:33:38,3,16.0
1698,2022-05-24 16:33:53,5,2.0
1699,2022-05-24 16:33:54,3,2.0
1700,2022-05-24 16:50:26,10,15.0
1701,2022-05-24 16:50:28,10,15.0
1702,2022-05-24 16:50:33,5,12.0
1703,2022-05-24 16:50:56,10,5.0
1704,2022-05-24 16:50:57,10,5.0
1705,2022-05-24 16:50:58,5,5.0
1706,2022-05-24 16:59:56,3,12.0
1707,2022-05-24 17:00:10,3,5.0
1708,2022-05-24 17:02:20,3,15.0
1709,2022-05-24 17:02:33,3,2.0
1710,2022-05-24 17:28:57,3,12.0
1711,2022-05-24 17:29:08,3,5.0
1712,2022-05-24 17:29:11,3,15.0
1713,2022-05-24 17:29:23,3,2.0
1714,2022-05-24 18:45:56,3,12.0
1715,2022-05-24 18:46:14,3,6.0
1716,2022-05-24 18:46:27,3,16.0
1717,2022-05-24 18:46:33,3,3.0
1718,2022-05-24 18:47:35,3,13.0
1719,2022-05-24 18:47:42,3,5.0
1720,2022-05-24 18:48:36,3,15.0
1721,2022-05-24 18:48:47,3,2.0
1722,2022-05-24 18:49:02,3,12.0
1723,2022-05-24 18:49:14,3,1.0
1724,2022-05-24 18:49:21,3,11.0
1725,2022-05-24 18:49:41,3,5.0
1726,2022-05-24 19:00:42,3,15.0
1727,2022-05-24 19:00:49,3,3.0
1728,2022-05-24 19:00:56,3,13.0
1729,2022-05-24 19:01:06,3,2.0
1730,2022-05-24 19:45:38,0,15.0
1731,2022-05-24 19:45:52,0,2.0
1732,2022-05-24 19:46:07,0,12.0
1733,2022-05-24 19:46:20,0,5.0
1734,2022-05-24 19:49:57,3,12.0
1735,2022-05-24 19:50:11,3,5.0
1736,2022-05-24 19:57:37,3,15.0
1737,2022-05-24 19:57:50,3,2.0
1738,2022-05-24 20:02:39,3,12.0
1739,2022-05-24 20:02:49,3,5.0
1740,2022-05-24 20:04:34,3,15.0
1741,2022-05-24 20:04:47,3,2.0
1742,2022-05-24 20:07:44,0,15.0
1743,2022-05-24 20:07:48,0,5.0
1744,2022-05-24 20:08:09,3,12.0
1745,2022-05-24 20:08:23,3,5.0
1746,2022-05-24 20:09:13,3,15.0
1747,2022-05-24 20:09:22,3,6.0
1748,2022-05-24 20:09:35,3,16.0
1749,2022-05-24 20:09:41,3,2.0
1750,2022-05-24 20:09:56,3,12.0
1751,2022-05-24 20:10:03,3,6.0
1752,2022-05-24 20:10:55,3,16.0
1753,2022-05-24 20:10:57,3,6.0
1754,2022-05-24 20:11:01,3,16.0
1755,2022-05-24 20:11:14,3,2.0
1756,2022-05-24 20:16:30,3,12.0
1757,2022-05-24 20:16:36,3,2.0
1758,2022-05-24 20:16:50,3,12.0
1759,2022-05-24 20:16:58,3,1.0
1760,2022-05-24 20:17:01,3,11.0
1761,2022-05-24 20:17:03,3,1.0
1762,2022-05-24 20:22:44,3,11.0
1763,2022-05-24 20:22:54,3,2.0
1764,2022-05-24 20:25:22,3,12.0
1765,2022-05-24 20:25:33,3,5.0
1766,2022-05-24 20:48:03,3,15.0
1767,2022-05-24 20:48:10,3,3.0
1768,2022-05-24 20:49:14,3,13.0
1769,2022-05-24 20:49:22,3,2.0
1770,2022-05-24 20:54:28,3,12.0
1771,2022-05-24 20:54:53,3,6.0
1772,2022-05-24 20:55:23,3,16.0
1773,2022-05-24 20:55:25,3,6.0
1774,2022-05-24 20:55:28,3,16.0
1775,2022-05-24 20:55:42,3,5.0
1776,2022-05-24 21:47:09,8,15.0
1777,2022-05-24 21:47:11,10,15.0
1778,2022-05-24 21:47:12,10,15.0
1779,2022-05-24 21:47:13,5,15.0
1780,2022-05-24 21:47:17,5,4.0
1781,2022-05-24 21:47:17,8,3.0
1782,2022-05-24 21:48:01,10,4.0
1783,2022-05-24 21:48:03,10,4.0
1784,2022-05-24 21:48:33,8,13.0
1785,2022-05-24 21:48:34,5,14.0
1786,2022-05-24 21:48:35,10,14.0
1787,2022-05-24 21:48:39,10,14.0
1788,2022-05-24 21:48:43,8,4.0
1789,2022-05-24 21:48:48,5,4.0
1790,2022-05-24 21:48:56,5,14.0
1791,2022-05-24 21:48:57,5,4.0
1792,2022-05-24 21:49:32,8,14.0
1793,2022-05-24 21:49:33,8,4.0
1794,2022-05-24 21:49:35,8,14.0
1795,2022-05-24 21:49:45,8,5.0
1796,2022-05-24 21:49:45,5,5.0
1797,2022-05-24 21:49:45,10,5.0
1798,2022-05-24 21:49:45,10,5.0
1799,2022-05-24 21:52:13,10,15.0
1800,2022-05-24 21:52:21,8,15.0
1801,2022-05-24 21:52:23,10,15.0
1802,2022-05-24 21:52:23,5,15.0
1803,2022-05-24 21:52:55,10,2.0
1804,2022-05-24 21:52:57,8,2.0
1805,2022-05-24 21:52:58,10,2.0
1806,2022-05-24 21:53:05,5,2.0
1807,2022-05-25 00:30:23,10,12.0
1808,2022-05-25 00:30:37,10,2.0
1809,2022-05-25 01:06:59,10,12.0
1810,2022-05-25 01:07:00,8,12.0
1811,2022-05-25 01:07:02,10,12.0
1812,2022-05-25 01:07:06,10,12.0
1813,2022-05-25 01:07:17,5,12.0
1814,2022-05-25 01:07:32,10,5.0
1815,2022-05-25 01:10:13,10,5.0
1816,2022-05-25 01:10:14,10,5.0
1817,2022-05-25 01:10:15,8,5.0
1818,2022-05-25 01:10:16,5,5.0
1819,2022-05-25 01:11:34,0,10.0
1820,2022-05-25 01:53:38,5,15.0
1821,2022-05-25 01:53:39,10,15.0
1822,2022-05-25 01:53:53,10,2.0
1823,2022-05-25 01:53:59,5,2.0
1824,2022-05-25 01:54:43,10,12.0
1825,2022-05-25 01:54:45,5,12.0
1826,2022-05-25 01:55:07,10,5.0
1827,2022-05-25 01:55:09,5,5.0
1828,2022-05-25 01:55:12,0,10.0
1829,2022-05-25 05:55:53,3,15.0
1830,2022-05-25 05:56:12,3,2.0
1831,2022-05-25 05:57:56,3,12.0
1832,2022-05-25 05:57:59,3,2.0
1833,2022-05-25 05:58:03,3,12.0
1834,2022-05-25 05:58:30,3,5.0
1835,2022-05-25 06:17:49,3,15.0
1836,2022-05-25 06:17:55,3,3.0
1837,2022-05-25 06:18:06,3,13.0
1838,2022-05-25 06:18:14,3,6.0
1839,2022-05-25 06:18:42,3,16.0
1840,2022-05-25 06:18:56,3,2.0
1841,2022-05-25 06:20:53,3,12.0
1842,2022-05-25 06:20:58,3,2.0
1843,2022-05-25 06:24:13,3,12.0
1844,2022-05-25 06:24:20,3,3.0
1845,2022-05-25 06:24:36,3,13.0
1846,2022-05-25 06:24:39,3,6.0
1847,2022-05-25 06:25:36,3,16.0
1848,2022-05-25 06:25:48,3,2.0
1849,2022-05-25 06:53:11,2,15.0
1850,2022-05-25 06:53:19,2,4.0
1851,2022-05-25 06:53:25,7,15.0
1852,2022-05-25 06:53:40,7,3.0
1853,2022-05-25 06:54:53,7,13.0
1854,2022-05-25 06:55:03,7,2.0
1855,2022-05-25 06:55:28,7,12.0
1856,2022-05-25 06:55:52,7,4.0
1857,2022-05-25 07:03:53,7,14.0
1858,2022-05-25 07:04:26,7,4.0
1859,2022-05-25 07:05:11,7,14.0
1860,2022-05-25 07:05:28,7,6.0
1861,2022-05-25 07:05:41,2,14.0
1862,2022-05-25 07:05:50,2,2.0
1863,2022-05-25 07:06:24,2,12.0
1864,2022-05-25 07:06:28,7,16.0
1865,2022-05-25 07:06:48,2,4.0
1866,2022-05-25 07:06:56,7,5.0
1867,2022-05-25 07:08:02,4,15.0
1868,2022-05-25 07:08:04,4,4.0
1869,2022-05-25 07:08:53,4,14.0
1870,2022-05-25 07:09:08,4,2.0
1871,2022-05-25 07:09:37,4,12.0
1872,2022-05-25 07:10:16,4,5.0
1873,2022-05-25 07:19:17,3,12.0
1874,2022-05-25 07:19:22,3,2.0
1875,2022-05-25 07:20:02,3,12.0
1876,2022-05-25 07:20:17,3,4.0
1877,2022-05-25 07:21:00,3,14.0
1878,2022-05-25 07:21:03,3,5.0
1879,2022-05-25 07:21:22,4,15.0
1880,2022-05-25 07:21:23,3,15.0
1881,2022-05-25 07:21:25,4,4.0
1882,2022-05-25 07:21:31,4,14.0
1883,2022-05-25 07:21:33,3,5.0
1884,2022-05-25 07:21:34,4,5.0
1885,2022-05-25 07:27:13,2,14.0
1886,2022-05-25 07:27:15,2,5.0
1887,2022-05-25 07:27:45,3,15.0
1888,2022-05-25 07:27:48,2,15.0
1889,2022-05-25 07:27:53,2,4.0
1890,2022-05-25 07:28:19,3,6.0
1891,2022-05-25 07:28:45,3,16.0
